station_id,lat,lon
US1TXBZS075,30.6014,-96.3145
US1TXBZS077,30.647,-96.3237
US1TXBZS088,30.7138,-96.3902
US1TXBZS092,30.5774,-96.3146
US1TXBZS096,30.6042,-96.3284
US1TXBZS097,30.624,-96.3199
US1TXBZS098,30.7714,-96.3734
US1TXBZS099,30.6216,-96.399
US1TXBZS100,30.5595,-96.3711
US1TXBZS102,30.6338,-96.351
US1TXBZS103,30.5994,-96.3257
US1TXBZS104,30.5728,-96.3002
US1TXBZS106,30.6928,-96.2822
US1TXBZS107,30.5647,-96.2791
US1TXBZS109,30.6259,-96.2948
US1TXBZS111,30.6204,-96.4
US1TXBZS112,30.5189,-96.2967
US1TXBZS114,30.518,-96.297
US1TXBZS117,30.5373,-96.2
US1TXBZS118,30.6226,-96.2846
US1TXBZS120,30.6361,-96.2611
US1TXBZS123,30.6885,-96.1966
US1TXBZS125,30.654,-96.3082
US1TXBZS127,30.5971,-96.2786
US1TXBZS128,30.6534,-96.3117
US1TXBZS129,30.5947,-96.2728
US1TXBZS131,30.6543,-96.3531
US1TXBZS133,30.6068,-96.3298
US1TXBZS134,30.5793,-96.3055
US1TXBZS136,30.714,-96.2215
US1TXCHD003,34.4318,-100.222
US1TXCHD004,34.4234,-100.2086
US1TXCHD006,34.4164,-100.1437
US1TXCHK001,32.1361,-95.2564
US1TXCHK005,31.7523,-95.1847
US1TXCHK007,31.794,-95.1492
US1TXCHK008,31.75,-95.12
US1TXCHK009,31.8954,-95.0753
US1TXCHM008,29.8722,-94.8893
US1TXCHM011,29.8466,-94.6705
US1TXCHM012,29.8687,-94.8739
US1TXCHM014,29.6661,-94.8847
US1TXCKE001,31.9024,-100.4809
US1TXCKE002,31.9548,-100.2725
US1TXCKE004,31.7681,-100.2758
US1TXCLB001,31.7124,-104.5902
US1TXCLB003,31.0613,-104.7369
US1TXCLB004,31.0464,-104.8203
US1TXCLB005,30.8192,-104.7036
US1TXCLD001,29.8639,-97.8583
US1TXCLD002,29.8134,-97.6387
US1TXCLD004,29.8405,-97.8455
US1TXCLD007,29.7379,-97.4991
US1TXCLD009,29.9217,-97.7394
US1TXCLD010,29.8,-97.66
US1TXCLD011,29.7463,-97.5486
US1TXCLD012,29.7318,-97.4853
US1TXCLD013,29.7995,-97.6745
US1TXCLD014,29.7549,-97.7296
US1TXCLD015,29.8973,-97.7861
US1TXCLD016,29.8773,-97.5189
US1TXCLD018,29.8577,-97.4714
US1TXCLD023,29.8942,-97.4946
US1TXCLD027,29.9222,-97.7231
US1TXCLD029,29.7985,-97.6757
US1TXCLD030,29.7409,-97.6802
US1TXCLD031,29.9048,-97.6148
US1TXCLD032,29.8271,-97.5476
US1TXCLD033,29.9508,-97.6595
US1TXCLD036,29.9846,-97.6069
US1TXCLD038,29.7487,-97.3965
US1TXCLD040,29.8692,-97.6815
US1TXCLD042,29.8655,-97.671
US1TXCLD043,29.7068,-97.5214
US1TXCLD046,29.675,-97.6378
US1TXCLD047,29.7861,-97.647
US1TXCLD050,29.7763,-97.7445
US1TXCLD051,29.8972,-97.5853
US1TXCLD052,29.8647,-97.8579
US1TXCLD053,29.9147,-97.7465
US1TXCLD057,29.6686,-97.653
US1TXCLD061,29.7068,-97.5221
US1TXCLH001,28.4083,-96.6309
US1TXCLH002,28.6225,-96.6334
US1TXCLH004,28.5122,-96.4876
US1TXCLH009,28.4153,-96.7055
US1TXCLH012,28.6004,-96.7314
US1TXCLH014,28.6605,-96.6353
US1TXCLH015,28.4378,-96.639
US1TXCLH016,28.562,-96.5423
US1TXCLH017,28.451,-96.415
US1TXCLL008,33.028,-96.783
US1TXCLL009,33.0171,-96.5463
US1TXCLL011,33.1685,-96.693
US1TXCLL013,33.3962,-96.6967
US1TXCLL014,33.0849,-96.7147
US1TXCLL015,33.1427,-96.6368
US1TXCLL018,33.0539,-96.8371
US1TXCLL019,33.0275,-96.7846
US1TXCLL020,33.1636,-96.5432
US1TXCLL022,33.0811,-96.7491
US1TXCLL023,33.1334,-96.6003
US1TXCLL026,33.1927,-96.6288
US1TXCLL030,33.3127,-96.5827
US1TXCLL032,33.344,-96.5738
US1TXCLL033,32.9921,-96.7397
US1TXCLL037,32.9887,-96.553
US1TXCLL039,33.1637,-96.6851
US1TXCLL040,33.1719,-96.8117
US1TXCLL044,33.0005,-96.6116
US1TXCLL045,33.2434,-96.5259
US1TXCLL052,33.1813,-96.7056
US1TXCLL053,33.0988,-96.7686
US1TXCLL057,33.3495,-96.5525
US1TXCLL058,33.0148,-96.7352
US1TXCLL060,33.0359,-96.441
US1TXCLL061,32.9933,-96.5806
US1TXCLL063,33.0297,-96.5163
US1TXCLL065,33.1649,-96.6013
US1TXCLL067,33.1588,-96.4896
US1TXCLL068,33.0207,-96.5075
US1TXCLL069,32.9847,-96.5674
US1TXCLL070,33.2762,-96.6248
US1TXCLL071,33.1046,-96.7528
US1TXCLL072,33.0286,-96.6789
US1TXCLL074,33.025,-96.6724
US1TXCLL075,33.2476,-96.7713
US1TXCLL076,33.0063,-96.5945
US1TXCLL077,33.2719,-96.3176
US1TXCLL091,33.0269,-96.6027
US1TXCLL092,33.08,-96.3256
US1TXCLL094,33.3916,-96.5485
US1TXCLL096,33.1232,-96.6909
US1TXCLL097,32.9909,-96.6794
US1TXCLL099,32.9936,-96.7285
US1TXCLL101,33.1706,-96.6938
US1TXCLL102,33.176,-96.717
US1TXCLL103,33.2946,-96.555
US1TXCLL105,33.0488,-96.4037
US1TXCLL106,33.1073,-96.6464
US1TXCLL107,33.012,-96.5609
US1TXCLL110,33.0322,-96.5525
US1TXCLL112,33.2417,-96.6959
US1TXCLL116,33.1597,-96.683
US1TXCLL118,33.0361,-96.7747
US1TXCLL122,33.1999,-96.7412
US1TXCLL125,32.9961,-96.7919
US1TXCLL127,33.1183,-96.6391
US1TXCLM003,32.0383,-99.4782
US1TXCLM004,31.785,-99.3533
US1TXCLN001,32.4836,-99.1161
US1TXCLN004,32.4037,-99.5135
US1TXCLN005,32.1631,-99.267
US1TXCLN007,32.403,-99.5539
US1TXCLN009,32.3407,-99.5145
US1TXCLN012,32.3146,-99.5646
US1TXCLR003,29.456,-96.4049
US1TXCLR004,29.7088,-96.7952
US1TXCLR006,29.7891,-96.477
US1TXCLR009,29.6801,-96.5975
US1TXCLR010,29.8188,-96.478
US1TXCLR012,29.6559,-96.8498
US1TXCLR013,29.7133,-96.6959
US1TXCLR014,29.84,-96.44
US1TXCLR015,29.601,-96.6752
US1TXCLR016,29.6547,-96.5164
US1TXCLR017,29.8971,-96.6177
US1TXCLR018,29.8055,-96.4435
US1TXCLR019,29.7378,-96.4825
US1TXCLR020,29.6994,-96.7839
US1TXCLR021,29.5651,-96.6887
US1TXCLR022,29.6643,-96.711
US1TXCLY001,33.8103,-98.3976
US1TXCLY004,33.8143,-98.2057
US1TXCLY007,33.6397,-98.2249
US1TXCML002,29.8202,-98.4011
US1TXCML003,29.721,-98.1655
US1TXCML004,29.6701,-98.1275
US1TXCML005,29.7305,-98.0938
US1TXCML006,29.8374,-98.3987
US1TXCML007,29.8341,-98.4016
US1TXCML008,29.7779,-98.2031
US1TXCML009,29.7954,-98.068
US1TXCML011,29.7519,-98.3616
US1TXCML012,29.874,-98.3038
US1TXCML019,29.8668,-98.1416
US1TXCML020,29.8553,-98.4145
US1TXCML022,29.8346,-98.1465
US1TXCML024,29.7505,-98.3986
US1TXCML025,29.6426,-98.3213
US1TXCML029,29.7653,-98.1865
US1TXCML032,29.7514,-98.0633
US1TXCML034,29.8407,-98.3772
US1TXCML035,29.734,-98.2021
US1TXCML036,29.7184,-98.1388
US1TXCML037,29.915,-98.2644
US1TXCML038,29.6727,-98.1157
US1TXCML039,29.7044,-98.0941
US1TXCML040,29.705,-98.1154
US1TXCML041,29.7427,-98.1009
US1TXCML043,29.9134,-98.3976
US1TXCML046,29.6297,-98.2205
US1TXCML048,29.9454,-98.3706
US1TXCML049,29.8318,-98.3358
US1TXCML051,29.863,-98.4544
US1TXCML053,29.8186,-98.563
US1TXCML058,29.7131,-98.1412
US1TXCML060,29.8079,-98.2423
US1TXCML061,29.7075,-98.2843
US1TXCML063,29.8093,-98.14
US1TXCML064,29.7943,-98.0683
US1TXCML068,29.7221,-98.1661
US1TXCML076,29.8413,-98.1516
US1TXCML077,29.6941,-98.125
US1TXCML079,29.7043,-98.2012
US1TXCML080,29.7879,-98.077
US1TXCML086,29.719,-98.2028
US1TXCML092,29.6411,-98.3114
US1TXCML095,29.7569,-98.3856
US1TXCML098,29.7053,-98.1276
US1TXCML103,29.7109,-98.1185
US1TXCML104,29.8217,-98.3703
US1TXCML105,29.656,-98.196
US1TXCML111,29.7651,-98.3656
US1TXCML112,29.9511,-98.3224
US1TXCML113,29.869,-98.2856
US1TXCML115,29.7221,-98.1311
US1TXCML117,29.7827,-98.0837
US1TXCML119,29.7717,-98.1943
US1TXCML122,29.81,-98.0819
US1TXCML124,29.8286,-98.0854
US1TXCML125,29.8713,-98.1816
US1TXCML126,29.8801,-98.1944
US1TXCML128,29.6977,-98.2832
US1TXCML130,29.8107,-98.5593
US1TXCML132,29.6927,-98.0833
US1TXCML134,29.7335,-98.2042
US1TXCML135,29.7236,-98.1278
US1TXCML137,29.8118,-98.3985
US1TXCML138,29.8451,-98.2442
US1TXCML139,29.8297,-98.2812
US1TXCML140,29.85,-98.2167
US1TXCML141,29.7109,-98.1936
US1TXCML142,29.8509,-98.1267
US1TXCML143,29.6777,-98.1108
US1TXCML145,29.6795,-98.3323
US1TXCML146,29.6723,-98.3309
US1TXCML147,29.678,-98.3287
US1TXCML148,29.774,-98.2606
US1TXCML149,29.645,-98.3078
US1TXCML150,29.8141,-98.3457
US1TXCML151,29.8868,-98.2556
US1TXCML152,29.7713,-98.4081
US1TXCML154,29.8747,-98.2711
US1TXCML155,29.756,-98.1824
US1TXCML156,29.8791,-98.2573
US1TXCML158,29.845,-98.447
US1TXCML160,29.6993,-98.285
US1TXCML164,29.8702,-98.2893
US1TXCML165,29.695,-98.0753
US1TXCML166,29.8708,-98.2925
US1TXCML168,29.8722,-98.2781
US1TXCML169,29.9661,-98.23
US1TXCML173,29.819,-98.0962
US1TXCML174,29.7533,-98.1233
US1TXCML175,29.9289,-98.2971
US1TXCML176,29.864,-98.2253
US1TXCML182,29.8298,-98.404
US1TXCML183,29.8401,-98.2995
US1TXCML184,29.8355,-98.088
US1TXCML187,29.8019,-98.072
US1TXCML188,29.7246,-98.1318
US1TXCML189,29.8368,-98.2824
US1TXCML190,29.8033,-98.1091
US1TXCML191,29.8144,-98.1358
US1TXCML192,29.8261,-98.0828
US1TXCML194,29.6769,-98.1401
US1TXCML197,29.8049,-98.5648
US1TXCML198,29.7608,-98.4424
US1TXCML199,29.6564,-98.1988
US1TXCML203,29.6696,-98.3316
US1TXCML204,29.7326,-98.1793
US1TXCML205,29.9309,-98.3459
US1TXCML206,29.7275,-98.1828
US1TXCML207,29.6673,-98.3287
US1TXCML208,29.8554,-98.2781
US1TXCML209,29.9791,-98.3368
US1TXCML210,29.7237,-98.1272
US1TXCML213,29.8538,-98.2252
US1TXCML215,29.9616,-98.3148
US1TXCML216,29.8072,-98.2546
US1TXCML217,29.712,-98.146
US1TXCML218,29.8796,-98.2106
US1TXCML219,29.7481,-98.2522
US1TXCML220,29.8163,-98.1102
US1TXCML221,29.8302,-98.0856
US1TXCML222,29.7046,-98.1601
US1TXCML223,29.6813,-98.3086
US1TXCML224,29.7327,-98.0938
US1TXCML228,29.7277,-98.181
US1TXCML229,29.822,-98.3728
US1TXCML231,29.8285,-98.4491
US1TXCML232,29.8537,-98.0677
US1TXCML234,29.8098,-98.0709
US1TXCML235,29.8477,-98.2626
US1TXCML237,29.6809,-98.1206
US1TXCML238,29.8399,-98.3779
US1TXCML239,29.7426,-98.2252
US1TXCML240,29.8599,-98.298
US1TXCML241,29.9024,-98.1093
US1TXCML242,29.7463,-98.065
US1TXCML243,29.8058,-98.2831
US1TXCML244,29.8043,-98.2826
US1TXCML246,29.671,-98.1349
US1TXCML247,29.7887,-98.2757
US1TXCML248,29.9685,-98.2897
US1TXCML249,29.7322,-98.1599
US1TXCML250,29.7433,-98.3867
US1TXCML251,29.831,-98.4033
US1TXCML252,29.8651,-98.3074
US1TXCML254,29.7079,-98.1406
US1TXCML255,29.8578,-98.454
US1TXCML256,29.8492,-98.2017
US1TXCML257,29.8103,-98.426
US1TXCML258,29.7005,-98.1148
US1TXCML260,29.811,-98.1347
US1TXCML261,29.8078,-98.2807
US1TXCML264,29.8272,-98.3642
US1TXCML265,29.8228,-98.3875
US1TXCML268,29.9657,-98.2755
US1TXCML270,29.8298,-98.1
US1TXCML272,29.8288,-98.3573
US1TXCML273,29.8736,-98.2766
US1TXCML275,29.758,-98.3891
US1TXCML277,29.85,-98.4553
US1TXCML278,29.8124,-98.3422
US1TXCML279,29.8709,-98.2886
US1TXCML280,29.8644,-98.2303
US1TXCML282,29.9356,-98.2122
US1TXCML284,29.7127,-98.1778
US1TXCML286,29.8103,-98.4267
US1TXCML291,29.9181,-98.3701
US1TXCML292,29.8241,-98.1689
US1TXCML294,29.7816,-98.2369
US1TXCML296,29.8194,-98.0908
US1TXCML298,29.9861,-98.2657
US1TXCML300,29.8062,-98.4421
US1TXCML301,29.7938,-98.4218
US1TXCMN001,32.0998,-98.613
US1TXCMN003,32.0173,-98.7593
US1TXCMN004,31.9345,-98.4926
US1TXCMN006,31.8274,-98.2371
US1TXCMN007,32.1051,-98.5342
US1TXCMP002,32.9889,-95.0183
US1TXCMR001,26.0344,-97.5465
US1TXCMR006,25.939,-97.4842
US1TXCMR008,25.8523,-97.4175
US1TXCMR012,26.1851,-97.6465
US1TXCMR013,25.9205,-97.5176
US1TXCMR015,25.9795,-97.5337
US1TXCMR016,25.9751,-97.4919
US1TXCMR017,25.9274,-97.4166
US1TXCMR021,26.0771,-97.4759
US1TXCMR022,25.923,-97.4883
US1TXCMR023,25.9183,-97.4527
US1TXCMR028,25.9664,-97.4837
US1TXCMR032,26.1718,-97.7517
US1TXCMR035,26.334,-97.4785
US1TXCMR036,26.181,-97.7643
US1TXCMR043,25.9547,-97.4257
US1TXCMR045,26.1669,-97.3983
US1TXCMR046,25.9167,-97.4924
US1TXCMR050,25.9801,-97.5349
US1TXCMR051,25.9232,-97.4813
US1TXCMR056,26.0648,-97.4733
US1TXCMR058,26.1047,-97.2927
US1TXCMR061,25.9597,-97.5768
US1TXCMR065,25.995,-97.501
US1TXCMR067,26.1186,-97.5105
US1TXCMR069,26.1266,-97.1704
US1TXCMR070,26.1301,-97.6306
US1TXCMR078,26.1892,-97.7473
US1TXCMR084,25.9406,-97.5138
US1TXCMR085,26.201,-97.6856
US1TXCMR087,26.1546,-97.7065
US1TXCMR089,25.9475,-97.4711
US1TXCMR090,25.9299,-97.5055
US1TXCMR091,25.9621,-97.4613
US1TXCMR092,26.1919,-97.5089
US1TXCMR093,26.201,-97.7565
US1TXCMR094,25.9478,-97.2815
US1TXCMR096,26.1716,-97.5407
US1TXCMR097,26.2144,-97.4576
US1TXCMR098,25.9707,-97.5285
US1TXCMR099,26.0606,-97.6178
US1TXCMR100,26.1635,-97.7806
US1TXCMR101,26.1244,-97.6306
US1TXCMR103,25.909,-97.498
US1TXCMR105,26.0994,-97.4628
US1TXCMR106,26.3261,-97.4574
US1TXCMR108,26.0782,-97.1684
US1TXCMR117,26.1696,-97.5428
US1TXCMR119,26.1744,-97.7304
US1TXCMR120,26.2041,-97.6723
US1TXCMR121,26.2049,-97.7524
US1TXCMR123,26.1985,-97.7616
US1TXCMR124,26.1054,-97.3114
US1TXCMR126,25.9788,-97.5006
US1TXCMR127,26.1185,-97.3131
US1TXCMR129,26.0724,-97.5281
US1TXCMR130,26.1088,-97.301
US1TXCMR131,26.0998,-97.3011
US1TXCNC001,31.1816,-99.8595
US1TXCNC008,31.4149,-99.6167
US1TXCOO001,33.657,-96.9521
US1TXCOO003,33.4907,-97.0089
US1TXCOO005,33.6617,-96.9756
US1TXCOO006,33.5671,-96.9872
US1TXCOO010,33.4818,-97.0894
US1TXCRK003,30.4819,-101.5744
US1TXCRK012,30.4281,-101.3439
US1TXCRK016,30.459,-101.0204
US1TXCRK020,30.3825,-101.6898
US1TXCRK024,30.4248,-101.1596
US1TXCRL003,31.0916,-97.89
US1TXCRL004,31.3371,-97.5704
US1TXCRL005,31.1129,-97.89
US1TXCRL006,31.3211,-97.4788
US1TXCRL007,31.3393,-97.8508
US1TXCRL008,31.7044,-97.694
US1TXCRL013,31.1117,-97.9051
US1TXCRS001,35.3441,-101.3881
US1TXCRS003,35.348,-101.3786
US1TXCSS005,33.1169,-94.1598
US1TXCSS006,32.8917,-94.3294
US1TXCSS008,33.1788,-94.3302
US1TXCSS009,33.08,-94.1814
US1TXCSS010,33.0365,-94.493
US1TXCSS014,33.1243,-94.3139
US1TXCTT001,34.2288,-100.3096
US1TXDA0003,32.863,-96.845
US1TXDA0004,32.9321,-96.5769
US1TXDA0013,32.7091,-96.8383
US1TXDA0016,32.6698,-96.9216
US1TXDA0017,32.8297,-96.6486
US1TXDA0026,32.7476,-96.5493
US1TXDA0027,32.8041,-96.7863
US1TXDA0035,32.9575,-96.7479
US1TXDA0036,32.5548,-96.9574
US1TXDA0037,32.8076,-96.6139
US1TXDA0039,32.8656,-96.6901
US1TXDA0045,32.6383,-96.9014
US1TXDA0047,32.6137,-96.9712
US1TXDA0048,32.8211,-96.7492
US1TXDA0050,32.5996,-96.9537
US1TXDA0052,32.7709,-96.6409
US1TXDA0053,32.8152,-96.8035
US1TXDA0057,32.9368,-96.9476
US1TXDA0058,32.8731,-96.6238
US1TXDA0060,32.8525,-96.6399
US1TXDA0063,32.613,-96.8279
US1TXDA0065,32.955,-96.6622
US1TXDA0069,32.822,-96.5999
US1TXDA0070,32.8025,-96.6065
US1TXDA0072,32.9637,-96.5798
US1TXDA0073,32.9785,-96.5764
US1TXDA0075,32.952,-96.8763
US1TXDA0076,32.8075,-96.7591
US1TXDA0077,32.5662,-96.8376
US1TXDA0080,32.6565,-96.9666
US1TXDA0087,32.9568,-96.7522
US1TXDA0088,32.6034,-97.0437
US1TXDA0089,32.9626,-96.7631
US1TXDA0090,32.8501,-96.6365
US1TXDA0091,32.9378,-96.6588
US1TXDA0092,32.9393,-96.7791
US1TXDA0093,32.7484,-96.5877
US1TXDA0097,32.571,-96.9755
US1TXDA0098,32.752,-96.8526
US1TXDA0099,32.7409,-96.5886
US1TXDA0101,32.7276,-96.8577
US1TXDA0102,32.9346,-96.8759
US1TXDA0103,32.979,-96.5667
US1TXDA0105,32.9655,-96.5586
US1TXDA0106,32.5768,-96.7952
US1TXDA0108,32.9422,-96.8101
US1TXDA0112,32.813,-96.6745
US1TXDA0114,32.9576,-96.6715
US1TXDK0001,33.5989,-100.8508
US1TXDK0002,33.6194,-100.8612
US1TXDL0003,36.0833,-102.6567
US1TXDL0006,36.3782,-103.0204
US1TXDL0007,36.473,-102.8922
US1TXDM0002,28.5633,-99.8354
US1TXDM0003,28.5179,-99.8645
US1TXDM0006,28.2767,-100.0741
US1TXDN0001,33.2191,-97.0532
US1TXDN0003,33.407,-97.2522
US1TXDN0006,33.1078,-97.2736
US1TXDN0008,33.0562,-97.0703
US1TXDN0009,33.2955,-96.855
US1TXDN0015,33.3504,-97.2063
US1TXDN0021,33.2282,-96.9597
US1TXDN0032,33.2008,-97.0031
US1TXDN0034,33.227,-96.9433
US1TXDN0036,33.0046,-97.2601
US1TXDN0037,33.0153,-96.8857
US1TXDN0039,33.1872,-96.8962
US1TXDN0041,33.1299,-97.1855
US1TXDN0043,33.1306,-97.1932
US1TXDN0044,33.0105,-97.0817
US1TXDN0046,33.2723,-97.0148
US1TXDN0047,33.1773,-96.8958
US1TXDN0048,33.1584,-96.8809
US1TXDN0049,32.9984,-97.1614
US1TXDN0053,33.0869,-97.1119
US1TXDN0054,33.112,-97.365
US1TXDN0055,33.0205,-97.0715
US1TXDN0059,33.0855,-97.0725
US1TXDN0060,33.0187,-97.2982
US1TXDN0061,33.0356,-96.8527
US1TXDN0066,33.1549,-97.0245
US1TXDN0067,33.2237,-96.8663
US1TXDN0068,33.1562,-97.0345
US1TXDN0070,33.232,-96.9193
US1TXDN0072,33.0661,-97.1301
US1TXDN0073,33.3603,-97.155
US1TXDN0074,33.1959,-97.0869
US1TXDN0075,32.9976,-97.2015
US1TXDN0076,33.0607,-97.1305
US1TXDN0077,33.0142,-97.0538
US1TXDN0078,33.2281,-97.1113
US1TXDN0079,33.0944,-96.8764
US1TXDN0080,33.1604,-97.097
US1TXDN0081,33.0401,-97.1295
US1TXDN0082,33.0817,-97.0708
US1TXDN0083,33.2282,-97.1514
US1TXDN0084,33.1603,-97.1181
US1TXDN0085,33.2799,-97.0101
US1TXDN0088,33.2258,-97.1554
US1TXDN0089,33.3218,-97.177
US1TXDN0090,33.0479,-96.9969
US1TXDN0091,33.1557,-96.8563
US1TXDN0100,33.1107,-97.0217
US1TXDN0101,33.2261,-97.1559
US1TXDN0102,33.2317,-97.1286
US1TXDN0105,33.1764,-96.953
US1TXDN0107,33.2344,-97.1204
US1TXDN0108,33.2339,-97.2932
US1TXDN0109,33.1832,-97.2862
US1TXDN0111,33.3504,-97.1727
US1TXDN0113,33.0465,-97.0763
US1TXDN0115,33.2598,-97.0642
US1TXDN0116,32.9974,-97.1922
US1TXDN0117,33.2658,-97.2407
US1TXDN0118,33.1859,-96.9665
US1TXDN0120,33.0439,-97.1733
US1TXDN0121,33.11,-97.1087
US1TXDN0123,33.1332,-97.1544
US1TXDN0125,33.0088,-96.889
US1TXDN0128,33.1737,-97.0482
US1TXDN0132,33.151,-97.0435
US1TXDN0134,33.2406,-97.099
US1TXDN0138,33.0612,-97.1181
US1TXDN0139,33.25,-97.3486
US1TXDN0140,33.0145,-96.9106
US1TXDS0003,35.1032,-102.2915
US1TXDS0004,34.8351,-102.3582
US1TXDS0005,34.8386,-102.4014
US1TXDS0006,34.7906,-102.4069
US1TXDV0001,27.3403,-98.465
US1TXDV0007,27.7515,-98.2464
US1TXDV0009,27.4383,-98.5376
US1TXDV0012,27.9347,-98.5309
US1TXDW0005,28.9987,-97.34
US1TXDW0007,29.3354,-97.2363
US1TXDW0008,29.0423,-97.6523
US1TXDW0010,29.1261,-97.3802
US1TXDW0012,29.0761,-97.2519
US1TXDW0013,29.075,-97.2499
US1TXDW0014,29.0774,-97.2492
US1TXDW0015,29.1234,-97.5804
US1TXDW0016,28.972,-97.2923
US1TXDW0017,29.0791,-97.2786
US1TXDW0018,28.9791,-97.5155
US1TXDW0019,28.9722,-97.2788
US1TXDW0020,29.0891,-97.2892
US1TXDW0021,28.9155,-97.6273
US1TXDW0024,29.0974,-97.2893
US1TXDW0025,29.2075,-97.1534
US1TXDW0026,29.0091,-97.6104
US1TXDW0027,29.0854,-97.284
US1TXDW0028,29.0842,-97.2932
US1TXDW0029,28.9841,-97.2635
US1TXDW0030,29.1497,-97.1503
US1TXDW0032,29.1431,-97.1167
US1TXDW0033,29.0306,-97.2343
US1TXDW0034,28.9447,-97.4504
US1TXEC0001,31.8512,-102.4008
US1TXEC0002,31.8449,-102.4858
US1TXEC0004,31.9355,-102.3468
US1TXEC0005,31.9365,-102.291
US1TXEC0007,32.0329,-102.3485
US1TXED0001,29.8355,-100.4084
US1TXED0002,30.0653,-100.2825
US1TXED0003,29.7172,-100.05
US1TXED0012,29.9666,-100.3424
US1TXED0019,29.8772,-100.4502
US1TXED0020,30.0128,-100.2049
US1TXED0021,30.0995,-100.1701
US1TXED0022,30.0649,-100.023
US1TXED0024,30.1369,-100.4871
US1TXED0025,29.9284,-100.207
US1TXED0026,29.9427,-100.0903
US1TXED0028,29.7326,-100.6568
US1TXED0029,29.9003,-100.115
US1TXED0030,30.0164,-100.2136
US1TXEL0006,32.4903,-96.799
US1TXEL0007,32.4778,-96.8147
US1TXEL0010,32.5019,-96.8983
US1TXEL0014,32.5155,-96.8618
US1TXEL0015,32.362,-96.5122
US1TXEL0017,32.4408,-96.9348
US1TXEL0018,32.444,-97.0033
US1TXEL0019,32.5248,-96.8833
US1TXEL0020,32.5279,-96.8451
US1TXEL0022,32.4816,-96.5379
US1TXEL0023,32.4225,-96.8108
US1TXEL0024,32.3991,-96.8345
US1TXEL0025,32.4221,-97.0229
US1TXEL0026,32.4233,-96.9208
US1TXEL0027,32.3282,-96.6315
US1TXEL0029,32.4713,-96.5622
US1TXEL0030,32.4489,-97.0059
US1TXEL0032,32.3351,-96.9501
US1TXEL0033,32.4439,-96.5642
US1TXEL0034,32.4911,-96.9491
US1TXEL0036,32.2927,-96.9625
US1TXEL0037,32.4046,-97.013
US1TXEL0038,32.5335,-96.9045
US1TXEL0039,32.3658,-96.8519
US1TXEL0040,32.3885,-96.8541
US1TXEL0041,32.4199,-96.8279
US1TXEL0042,32.5088,-96.8897
US1TXEL0043,32.315,-96.9489
US1TXEL0044,32.5145,-96.941
US1TXEL0045,32.4147,-96.8078
US1TXEL0046,32.4968,-96.8772
US1TXEL0047,32.3999,-96.8565
US1TXEL0048,32.3723,-96.8605
US1TXEL0049,32.3527,-96.6204
US1TXEL0050,32.3231,-96.9346
US1TXEL0051,32.4577,-96.8145
US1TXEL0052,32.478,-96.889
US1TXEL0053,32.4678,-96.8208
US1TXEL0054,32.5372,-96.6019
US1TXEL0056,32.5025,-96.8943
US1TXEL0058,32.3087,-96.6343
US1TXEL0059,32.5188,-96.9068
US1TXEL0060,32.5159,-96.7779
US1TXEL0062,32.5027,-96.8921
US1TXEL0063,32.311,-96.9485
US1TXEL0064,32.3962,-96.7724
US1TXEL0065,32.4921,-96.947
US1TXEL0068,32.4239,-96.8231
US1TXEL0069,32.2958,-96.9526
US1TXEL0070,32.3934,-96.85
US1TXEL0072,32.4044,-96.536
US1TXEL0073,32.5405,-97.0039
US1TXEL0078,32.4739,-96.9899
US1TXEL0080,32.301,-96.9575
US1TXEL0083,32.3988,-96.8092
US1TXEP0012,31.8665,-106.4563
US1TXEP0013,31.917,-106.438
US1TXEP0016,31.9362,-106.445
US1TXEP0017,31.8959,-106.4222
US1TXEP0023,31.7866,-106.4747
US1TXEP0025,31.7803,-106.3659
US1TXEP0031,31.7462,-106.4384
US1TXEP0033,31.9935,-106.5953
US1TXEP0036,31.8619,-106.5915
US1TXEP0037,31.6716,-106.3142
US1TXEP0038,31.8521,-106.5596
US1TXEP0040,31.7361,-106.3088
US1TXEP0041,31.8606,-106.5217
US1TXEP0042,31.851,-106.5265
US1TXEP0044,31.7989,-106.4642
US1TXEP0045,31.9267,-106.0428
US1TXEP0047,31.8425,-106.4864
US1TXEP0048,31.8878,-106.5861
US1TXEP0049,31.916,-106.5152
US1TXEP0050,31.6383,-106.3065
US1TXEP0051,31.773,-106.3445
US1TXEP0053,31.7661,-106.5048
US1TXEP0055,31.8457,-106.5432
US1TXEP0056,31.7903,-106.4905
US1TXEP0058,31.8162,-106.5158
US1TXEP0059,31.7744,-106.2954
US1TXEP0061,31.6796,-106.1858
US1TXEP0062,31.6633,-106.2514
US1TXEP0063,31.7592,-106.3051
US1TXEP0064,31.8179,-106.4509
US1TXEP0066,31.9038,-106.4488
US1TXEP0068,31.9165,-106.4278
US1TXEP0069,31.9054,-106.3951
US1TXEP0070,31.8957,-106.6197
US1TXEP0071,31.8309,-106.4499
US1TXEP0072,31.809,-106.4525
US1TXEP0073,31.8093,-106.4785
US1TXEP0074,31.8755,-106.5677
US1TXEP0075,31.8519,-106.4659
US1TXEP0076,31.8303,-106.5134
US1TXEP0078,31.8428,-106.4565
US1TXEP0079,31.7778,-106.3686
US1TXEP0080,31.7586,-106.3325
US1TXEP0081,31.8741,-106.5339
US1TXEP0083,31.7766,-106.3639
