station_id,lat,lon,fips_code,county_name
US1TXAC0002,33.8281,-98.5492,48009,Archer County
US1TXAC0003,33.5838,-98.6298,48009,Archer County
US1TXAC0005,33.7762,-98.535,48009,Archer County
US1TXAC0009,33.8328,-98.536,48009,Archer County
US1TXAD0002,32.0533,-102.8796,48495,Winkler County
US1TXAG0001,31.3213,-94.8445,48005,Angelina County
US1TXAG0002,31.1464,-94.3856,48005,Angelina County
US1TXAG0003,31.3034,-94.7627,48005,Angelina County
US1TXAG0005,31.3212,-94.7211,48005,Angelina County
US1TXAG0006,31.3627,-94.8074,48005,Angelina County
US1TXAG0009,31.298,-94.8473,48005,Angelina County
US1TXAG0010,31.3283,-94.7815,48005,Angelina County
US1TXAG0011,31.1728,-94.4217,48005,Angelina County
US1TXAM0002,34.9449,-101.5942,48011,Armstrong County
US1TXAN0006,31.7874,-95.7029,48001,Anderson County
US1TXAN0007,31.7446,-95.6192,48001,Anderson County
US1TXAN0008,32.0101,-95.64,48001,Anderson County
US1TXAN0009,31.9958,-95.7104,48001,Anderson County
US1TXAN0011,31.7379,-95.6468,48001,Anderson County
US1TXAN0012,31.7672,-95.6341,48001,Anderson County
US1TXAR0003,28.0694,-97.0648,48007,Aransas County
US1TXAR0005,28.0497,-97.0531,48007,Aransas County
US1TXAR0006,28.0825,-97.0626,48007,Aransas County
US1TXAR0007,28.0357,-97.0717,48007,Aransas County
US1TXAR0008,27.9727,-97.1349,48007,Aransas County
US1TXAR0014,27.9894,-97.0949,48007,Aransas County
US1TXAR0017,28.1476,-97.0006,48007,Aransas County
US1TXAR0018,28.047,-97.0623,48007,Aransas County
US1TXAS0002,29.8925,-96.489,48015,Austin County
US1TXAS0003,29.881,-96.331,48015,Austin County
US1TXAS0004,29.9515,-96.2544,48015,Austin County
US1TXAS0005,29.7757,-96.1581,48015,Austin County
US1TXAS0006,29.8029,-96.1211,48015,Austin County
US1TXAS0007,29.7967,-96.1394,48015,Austin County
US1TXAS0008,30.0255,-96.4733,48015,Austin County
US1TXAS0011,29.8553,-96.3207,48015,Austin County
US1TXAS0012,29.8662,-96.3264,48015,Austin County
US1TXAS0014,29.9082,-96.139,48015,Austin County
US1TXAS0015,30.0341,-96.2209,48015,Austin County
US1TXAS0016,30.0171,-96.2825,48015,Austin County
US1TXAS0017,29.6411,-96.051,48015,Austin County
US1TXAS0018,29.9508,-96.2452,48015,Austin County
US1TXAS0019,29.8488,-96.3239,48015,Austin County
US1TXAS0021,29.7967,-96.1452,48015,Austin County
US1TXAS0022,29.9854,-96.3148,48015,Austin County
US1TXAS0024,29.9754,-96.5256,48015,Austin County
US1TXAS0025,29.7403,-96.1194,48015,Austin County
US1TXAS0026,29.8759,-96.2601,48015,Austin County
US1TXAS0027,29.9485,-96.3734,48015,Austin County
US1TXAS0030,30.0007,-96.259,48015,Austin County
US1TXAS0033,29.8984,-96.336,48015,Austin County
US1TXAS0034,29.9479,-96.2905,48015,Austin County
US1TXAT0001,29.0654,-98.516,48013,Atascosa County
US1TXAT0002,28.955,-98.5186,48013,Atascosa County
US1TXAT0005,28.8316,-98.5792,48013,Atascosa County
US1TXAT0016,29.0049,-98.4185,48013,Atascosa County
US1TXAT0018,28.965,-98.485,48013,Atascosa County
US1TXAT0021,28.9789,-98.5837,48013,Atascosa County
US1TXAT0023,28.963,-98.5012,48013,Atascosa County
US1TXAT0025,29.0529,-98.3778,48013,Atascosa County
US1TXAT0026,29.0478,-98.655,48013,Atascosa County
US1TXAT0028,29.2069,-98.7853,48013,Atascosa County
US1TXAT0034,29.0644,-98.5983,48013,Atascosa County
US1TXAT0037,28.9609,-98.5241,48013,Atascosa County
US1TXAT0038,28.9202,-98.5475,48013,Atascosa County
US1TXAT0042,28.8541,-98.7072,48013,Atascosa County
US1TXAT0045,29.0294,-98.4996,48013,Atascosa County
US1TXAT0046,29.0384,-98.4943,48013,Atascosa County
US1TXAT0049,28.7709,-98.3079,48013,Atascosa County
US1TXBEE009,28.4086,-97.748,48025,Bee County
US1TXBEE010,28.4506,-97.8038,48025,Bee County
US1TXBEE012,28.56,-98.022,48025,Bee County
US1TXBEE017,28.5335,-97.7747,48025,Bee County
US1TXBEE018,28.2751,-97.7601,48025,Bee County
US1TXBEE021,28.4576,-97.7345,48025,Bee County
US1TXBEE022,28.2392,-97.7984,48025,Bee County
US1TXBEL001,31.0229,-97.2493,48027,Bell County
US1TXBEL002,31.0855,-97.4649,48027,Bell County
US1TXBEL005,31.076,-97.6773,48027,Bell County
US1TXBEL008,31.1239,-97.4733,48027,Bell County
US1TXBEL009,31.1231,-97.5284,48027,Bell County
US1TXBEL010,30.9294,-97.524,48027,Bell County
US1TXBEL016,31.0306,-97.3496,48027,Bell County
US1TXBEL017,31.1007,-97.4419,48027,Bell County
US1TXBEL021,31.0264,-97.2539,48027,Bell County
US1TXBEL023,31.067,-97.4564,48027,Bell County
US1TXBEL024,31.0984,-97.4816,48027,Bell County
US1TXBEL025,31.0581,-97.7326,48027,Bell County
US1TXBEL027,31.1636,-97.2694,48027,Bell County
US1TXBEL028,31.1022,-97.4426,48027,Bell County
US1TXBEL029,31.0529,-97.3897,48027,Bell County
US1TXBEL031,31.1507,-97.4657,48027,Bell County
US1TXBEL032,31.1592,-97.4377,48027,Bell County
US1TXBEL033,31.0556,-97.4871,48027,Bell County
US1TXBEL034,31.0684,-97.4561,48027,Bell County
US1TXBEL036,31.0908,-97.6768,48027,Bell County
US1TXBEL037,30.9461,-97.541,48027,Bell County
US1TXBEL038,30.9759,-97.4605,48027,Bell County
US1TXBEL039,31.1861,-97.3422,48027,Bell County
US1TXBEL040,31.0643,-97.4912,48027,Bell County
US1TXBEL041,30.9837,-97.6458,48027,Bell County
US1TXBEL042,30.9721,-97.6174,48027,Bell County
US1TXBEL043,31.0947,-97.5319,48027,Bell County
US1TXBEL044,31.1697,-97.2416,48027,Bell County
US1TXBEL045,30.8766,-97.5133,48027,Bell County
US1TXBEL047,31.0598,-97.4847,48027,Bell County
US1TXBEL048,31.1045,-97.4407,48027,Bell County
US1TXBEL050,30.9835,-97.5362,48027,Bell County
US1TXBEL052,31.0091,-97.2556,48027,Bell County
US1TXBEL053,31.1123,-97.3799,48027,Bell County
US1TXBEL054,31.1545,-97.4753,48027,Bell County
US1TXBEL055,31.1778,-97.3294,48027,Bell County
US1TXBEL056,31.0814,-97.397,48027,Bell County
US1TXBEL057,30.9509,-97.4763,48027,Bell County
US1TXBEL059,31.0273,-97.6508,48027,Bell County
US1TXBEL060,31.0438,-97.5846,48027,Bell County
US1TXBEL061,30.8874,-97.5801,48027,Bell County
US1TXBEL063,31.1622,-97.4501,48027,Bell County
US1TXBEL065,31.0388,-97.6039,48027,Bell County
US1TXBEL068,31.2375,-97.5014,48027,Bell County
US1TXBEL069,31.0698,-97.3916,48027,Bell County
US1TXBEL070,31.0895,-97.4885,48027,Bell County
US1TXBEL071,31.1166,-97.408,48027,Bell County
US1TXBEL072,31.1079,-97.6413,48027,Bell County
US1TXBEL073,31.1006,-97.4433,48027,Bell County
US1TXBEL074,31.1169,-97.436,48027,Bell County
US1TXBEL076,31.0225,-97.6385,48027,Bell County
US1TXBEL078,31.128,-97.7221,48027,Bell County
US1TXBEL081,31.0817,-97.3897,48027,Bell County
US1TXBEL082,31.1628,-97.4559,48027,Bell County
US1TXBEL083,31.2018,-97.4952,48027,Bell County
US1TXBEL084,31.0465,-97.5882,48027,Bell County
US1TXBEL085,31.1345,-97.482,48027,Bell County
US1TXBEL086,31.1206,-97.5246,48027,Bell County
US1TXBEL087,31.0971,-97.4749,48027,Bell County
US1TXBEL088,31.0554,-97.3916,48027,Bell County
US1TXBEL089,31.1252,-97.4195,48027,Bell County
US1TXBEL091,30.9726,-97.8105,48027,Bell County
US1TXBEL092,31.1324,-97.4766,48027,Bell County
US1TXBEL093,31.1049,-97.3395,48027,Bell County
US1TXBEL095,31.0286,-97.5183,48027,Bell County
US1TXBEL096,31.0582,-97.3412,48027,Bell County
US1TXBEL097,31.0797,-97.5954,48027,Bell County
US1TXBEL098,31.0283,-97.5087,48027,Bell County
US1TXBEL099,31.0567,-97.3354,48027,Bell County
US1TXBEL100,31.1191,-97.4816,48027,Bell County
US1TXBEL102,31.0669,-97.3811,48027,Bell County
US1TXBEL103,31.1576,-97.4414,48027,Bell County
US1TXBEL104,31.0477,-97.6381,48027,Bell County
US1TXBEL105,31.0323,-97.7465,48027,Bell County
US1TXBEL107,31.0678,-97.6329,48027,Bell County
US1TXBEL108,31.0502,-97.6729,48027,Bell County
US1TXBEL109,31.0572,-97.9104,48027,Bell County
US1TXBEL110,31.0393,-97.3855,48027,Bell County
US1TXBEL111,31.0888,-97.7677,48027,Bell County
US1TXBEL113,31.0919,-97.4486,48027,Bell County
US1TXBEL114,31.017,-97.4251,48027,Bell County
US1TXBLC004,30.2589,-98.5274,48031,Blanco County
US1TXBLC006,30.0912,-98.3297,48031,Blanco County
US1TXBLC010,30.3055,-98.4088,48031,Blanco County
US1TXBLC011,30.1485,-98.2865,48031,Blanco County
US1TXBLC012,30.0921,-98.3927,48031,Blanco County
US1TXBLC019,30.3814,-98.161,48031,Blanco County
US1TXBLC020,30.3004,-98.5435,48031,Blanco County
US1TXBLC023,30.0276,-98.335,48031,Blanco County
US1TXBLC026,30.0611,-98.3544,48031,Blanco County
US1TXBLC028,30.1365,-98.2915,48031,Blanco County
US1TXBLC029,30.3427,-98.2188,48031,Blanco County
US1TXBLC033,30.1229,-98.2673,48031,Blanco County
US1TXBLC034,30.3582,-98.319,48031,Blanco County
US1TXBLC035,30.0382,-98.4953,48031,Blanco County
US1TXBLC036,30.3054,-98.3965,48031,Blanco County
US1TXBLC038,30.1741,-98.5838,48031,Blanco County
US1TXBLC040,30.1053,-98.5476,48031,Blanco County
US1TXBLC041,30.1152,-98.2898,48031,Blanco County
US1TXBLC042,30.4293,-98.1634,48031,Blanco County
US1TXBLC046,30.4475,-98.3318,48031,Blanco County
US1TXBLC047,30.0406,-98.3825,48031,Blanco County
US1TXBLC048,30.3236,-98.4225,48031,Blanco County
US1TXBLC050,30.0581,-98.4158,48031,Blanco County
US1TXBLC051,30.1316,-98.4893,48031,Blanco County
US1TXBLY002,34.2456,-102.7247,48017,Bailey County
US1TXBND001,29.8323,-99.2781,48019,Bandera County
US1TXBND002,29.7437,-99.5323,48019,Bandera County
US1TXBND004,29.7777,-99.3976,48019,Bandera County
US1TXBND005,29.7303,-99.0091,48019,Bandera County
US1TXBND008,29.7453,-98.9804,48019,Bandera County
US1TXBND013,29.711,-98.9123,48019,Bandera County
US1TXBND018,29.5938,-98.9302,48019,Bandera County
US1TXBND019,29.6212,-98.9364,48019,Bandera County
US1TXBND022,29.8431,-99.119,48019,Bandera County
US1TXBND023,29.7202,-99.1262,48019,Bandera County
US1TXBND025,29.8252,-99.2348,48019,Bandera County
US1TXBND029,29.7714,-99.0161,48019,Bandera County
US1TXBND030,29.8175,-99.0839,48019,Bandera County
US1TXBND033,29.73,-99.0073,48019,Bandera County
US1TXBND037,29.7284,-99.0735,48019,Bandera County
US1TXBND038,29.6597,-98.9794,48019,Bandera County
US1TXBND039,29.7284,-99.0735,48019,Bandera County
US1TXBND040,29.75,-98.857,48019,Bandera County
US1TXBND041,29.7759,-99.1063,48019,Bandera County
US1TXBND042,29.6369,-99.4899,48019,Bandera County
US1TXBND043,29.7758,-98.9652,48019,Bandera County
US1TXBND044,29.7717,-98.9567,48019,Bandera County
US1TXBND047,29.7473,-98.8643,48019,Bandera County
US1TXBND048,29.6841,-98.9268,48019,Bandera County
US1TXBND050,29.7166,-98.988,48019,Bandera County
US1TXBND054,29.8433,-99.2694,48019,Bandera County
US1TXBND055,29.7811,-99.2453,48019,Bandera County
US1TXBND058,29.8002,-98.9632,48019,Bandera County
US1TXBND059,29.7976,-99.1434,48019,Bandera County
US1TXBND060,29.8069,-99.2518,48019,Bandera County
US1TXBND062,29.6257,-98.9058,48019,Bandera County
US1TXBND064,29.7973,-99.2077,48019,Bandera County
US1TXBND066,29.8254,-99.1599,48019,Bandera County
US1TXBND070,29.6925,-98.9789,48019,Bandera County
US1TXBND071,29.6251,-99.1542,48019,Bandera County
US1TXBND072,29.7281,-98.8598,48019,Bandera County
US1TXBND073,29.6945,-99.0651,48019,Bandera County
US1TXBND074,29.7321,-99.0838,48019,Bandera County
US1TXBND075,29.7893,-99.1372,48019,Bandera County
US1TXBND076,29.7741,-99.0162,48019,Bandera County
US1TXBND077,29.6274,-98.9641,48019,Bandera County
US1TXBND078,29.6878,-98.9951,48019,Bandera County
US1TXBND079,29.7986,-99.2912,48019,Bandera County
US1TXBND081,29.798,-99.2847,48019,Bandera County
US1TXBND083,29.8158,-99.246,48019,Bandera County
US1TXBRC002,34.4097,-101.0528,48045,Briscoe County
US1TXBRC003,34.4105,-101.0482,48045,Briscoe County
US1TXBRC004,34.4198,-101.0572,48045,Briscoe County
US1TXBRC005,34.441,-101.0928,48045,Briscoe County
US1TXBRC006,34.4416,-101.0549,48045,Briscoe County
US1TXBRC007,34.374,-101.0765,48045,Briscoe County
US1TXBRC009,34.3752,-101.0225,48045,Briscoe County
US1TXBRC010,34.4651,-101.2167,48045,Briscoe County
US1TXBRK002,27.2255,-98.1525,48047,Brooks County
US1TXBRK003,27.1059,-98.2058,48047,Brooks County
US1TXBRK004,27.213,-98.0446,48047,Brooks County
US1TXBRK005,27.2257,-98.1516,48047,Brooks County
US1TXBRK006,27.2128,-98.1505,48047,Brooks County
US1TXBRL007,30.5475,-96.5282,48051,Burleson County
US1TXBRL008,30.3172,-96.638,48051,Burleson County
US1TXBRL011,30.5473,-96.6809,48051,Burleson County
US1TXBRL014,30.3587,-96.6835,48051,Burleson County
US1TXBRL015,30.5168,-96.5762,48051,Burleson County
US1TXBRN002,31.7555,-98.8697,48049,Brown County
US1TXBRN008,31.7546,-99.1623,48049,Brown County
US1TXBRN009,31.832,-99.1686,48049,Brown County
US1TXBRN010,31.6861,-98.9524,48049,Brown County
US1TXBRN011,31.8136,-99.0713,48049,Brown County
US1TXBRS001,30.2764,-103.5797,48043,Brewster County
US1TXBRS011,29.37,-103.63,48043,Brewster County
US1TXBRS014,30.3818,-103.6563,48043,Brewster County
US1TXBRS016,30.2558,-103.5784,48043,Brewster County
US1TXBRS018,29.4307,-103.4814,48043,Brewster County
US1TXBRS020,29.509,-103.4698,48043,Brewster County
US1TXBRS021,30.3608,-103.677,48043,Brewster County
US1TXBRS023,29.7038,-103.3365,48043,Brewster County
US1TXBRS027,29.322,-103.6063,48043,Brewster County
US1TXBRS031,29.4351,-103.4999,48043,Brewster County
US1TXBRS035,29.4119,-103.6511,48043,Brewster County
US1TXBRS036,29.4794,-103.4345,48043,Brewster County
US1TXBRS037,29.3206,-103.615,48043,Brewster County
US1TXBRS041,30.3466,-103.6792,48043,Brewster County
US1TXBRS043,30.269,-103.5765,48043,Brewster County
US1TXBRS044,30.203,-103.2539,48043,Brewster County
US1TXBRT001,30.8271,-98.2778,48053,Burnet County
US1TXBRT002,30.5505,-98.2409,48053,Burnet County
US1TXBRT003,30.8474,-98.363,48053,Burnet County
US1TXBRT005,30.5873,-98.2788,48053,Burnet County
US1TXBRT006,30.4975,-98.2258,48053,Burnet County
US1TXBRT007,30.4671,-98.1345,48053,Burnet County
US1TXBRT013,30.5995,-98.3976,48053,Burnet County
US1TXBRT014,30.8588,-98.4125,48053,Burnet County
US1TXBRT017,30.768,-98.2998,48053,Burnet County
US1TXBRT022,30.74,-98.21,48053,Burnet County
US1TXBRT023,30.5641,-98.2716,48053,Burnet County
US1TXBRT025,30.4497,-98.1546,48053,Burnet County
US1TXBRT031,30.6601,-98.3059,48053,Burnet County
US1TXBRT033,30.7094,-98.1191,48053,Burnet County
US1TXBRT034,30.6146,-98.3134,48053,Burnet County
US1TXBRT036,30.495,-98.1845,48053,Burnet County
US1TXBRT037,30.7395,-98.3655,48053,Burnet County
US1TXBRT038,30.505,-98.2267,48053,Burnet County
US1TXBRT040,30.7826,-98.3301,48053,Burnet County
US1TXBRT043,30.5618,-98.2881,48053,Burnet County
US1TXBRT045,30.5652,-98.272,48053,Burnet County
US1TXBRT046,30.4589,-98.1176,48053,Burnet County
US1TXBRT047,30.6277,-98.4154,48053,Burnet County
US1TXBRT048,30.8144,-98.2392,48053,Burnet County
US1TXBRT050,30.7664,-98.1919,48053,Burnet County
US1TXBRT051,30.6232,-98.1046,48053,Burnet County
US1TXBRT052,30.9217,-98.1331,48053,Burnet County
US1TXBRT053,30.5852,-98.3572,48053,Burnet County
US1TXBRT054,30.5793,-98.2791,48053,Burnet County
US1TXBRT055,30.5944,-98.2561,48053,Burnet County
US1TXBRT056,30.6149,-98.0877,48053,Burnet County
US1TXBRT057,30.8476,-98.3773,48053,Burnet County
US1TXBRT058,30.7401,-98.323,48053,Burnet County
US1TXBRT060,30.9426,-97.9054,48053,Burnet County
US1TXBRT062,30.4824,-98.1147,48053,Burnet County
US1TXBRT063,30.5634,-98.2986,48053,Burnet County
US1TXBRT064,30.6564,-98.2972,48053,Burnet County
US1TXBRT065,30.5766,-98.381,48053,Burnet County
US1TXBRT069,30.5689,-98.2936,48053,Burnet County
US1TXBRT072,30.5543,-98.255,48053,Burnet County
US1TXBRT073,30.8207,-98.0436,48053,Burnet County
US1TXBRT075,30.71,-98.0101,48053,Burnet County
US1TXBRT077,30.828,-98.347,48053,Burnet County
US1TXBRT079,30.5654,-98.2935,48053,Burnet County
US1TXBRT080,30.85,-98.3773,48053,Burnet County
US1TXBRT081,30.7726,-98.2748,48053,Burnet County
US1TXBRT086,30.5552,-98.2955,48053,Burnet County
US1TXBRT087,30.5697,-98.2195,48053,Burnet County
US1TXBRT090,30.8546,-97.9661,48053,Burnet County
US1TXBRT093,30.8014,-98.2053,48053,Burnet County
US1TXBRT096,30.7042,-98.3533,48053,Burnet County
US1TXBRT098,30.6349,-98.3294,48053,Burnet County
US1TXBRT099,30.5791,-98.3699,48053,Burnet County
US1TXBRT100,30.7724,-98.2125,48053,Burnet County
US1TXBRT101,30.564,-98.3016,48053,Burnet County
US1TXBRT104,30.8344,-98.3458,48053,Burnet County
US1TXBRT106,30.5591,-98.3011,48053,Burnet County
US1TXBRT107,30.7523,-98.3964,48053,Burnet County
US1TXBRT111,30.5632,-98.2835,48053,Burnet County
US1TXBRT118,30.757,-98.2608,48053,Burnet County
US1TXBRT119,30.7092,-98.1302,48053,Burnet County
US1TXBRT120,30.8297,-98.2567,48053,Burnet County
US1TXBRT121,30.8908,-98.2464,48053,Burnet County
US1TXBRT122,30.7689,-98.2757,48053,Burnet County
US1TXBRT123,30.6045,-98.1909,48053,Burnet County
US1TXBRT124,30.7061,-98.2713,48053,Burnet County
US1TXBRT126,30.6952,-98.1419,48053,Burnet County
US1TXBRT128,30.8115,-98.2299,48053,Burnet County
US1TXBRT131,30.6777,-98.3857,48053,Burnet County
US1TXBRT133,30.6749,-98.0866,48053,Burnet County
US1TXBRT134,30.5169,-98.1452,48053,Burnet County
US1TXBRT135,30.4496,-98.205,48053,Burnet County
US1TXBRT136,30.585,-98.3639,48053,Burnet County
US1TXBRT137,30.7977,-98.1409,48053,Burnet County
US1TXBRT138,30.8599,-98.41,48053,Burnet County
US1TXBRT139,30.9348,-98.2966,48053,Burnet County
US1TXBRT141,30.4831,-98.121,48053,Burnet County
US1TXBRT142,30.8673,-98.419,48053,Burnet County
US1TXBRT143,30.4576,-98.2345,48053,Burnet County
US1TXBRT144,30.7862,-97.9907,48053,Burnet County
US1TXBRT145,30.7619,-98.3043,48053,Burnet County
US1TXBRT148,30.7757,-98.2757,48053,Burnet County
US1TXBRT150,30.7823,-98.4036,48053,Burnet County
US1TXBRT151,30.766,-98.2179,48053,Burnet County
US1TXBRT152,30.6681,-98.1053,48053,Burnet County
US1TXBRT153,30.86,-98.3444,48053,Burnet County
US1TXBRT154,30.5177,-98.1365,48053,Burnet County
US1TXBRT155,30.6034,-98.2514,48053,Burnet County
US1TXBRT156,30.5882,-98.2663,48053,Burnet County
US1TXBRT157,30.7522,-98.3979,48053,Burnet County
US1TXBRT159,30.4856,-98.3083,48053,Burnet County
US1TXBRT160,30.6704,-98.4351,48053,Burnet County
US1TXBRT161,30.9822,-97.8898,48053,Burnet County
US1TXBRT165,30.9434,-98.29,48053,Burnet County
US1TXBRZ012,29.1602,-95.7205,48039,Brazoria County
US1TXBRZ017,29.3912,-95.2353,48039,Brazoria County
US1TXBRZ018,29.4176,-95.2673,48039,Brazoria County
US1TXBRZ020,29.0296,-95.451,48039,Brazoria County
US1TXBRZ021,29.1696,-95.4068,48039,Brazoria County
US1TXBRZ025,29.5478,-95.3485,48039,Brazoria County
US1TXBRZ027,29.0269,-95.4337,48039,Brazoria County
US1TXBRZ032,29.043,-95.4202,48039,Brazoria County
US1TXBRZ036,29.5483,-95.3984,48039,Brazoria County
US1TXBRZ037,29.4319,-95.3658,48039,Brazoria County
US1TXBRZ041,29.395,-95.2819,48039,Brazoria County
US1TXBRZ042,29.0684,-95.4688,48039,Brazoria County
US1TXBRZ044,29.5538,-95.2373,48039,Brazoria County
US1TXBRZ045,29.5382,-95.3277,48039,Brazoria County
US1TXBRZ046,28.9423,-95.298,48039,Brazoria County
US1TXBRZ048,29.049,-95.6384,48039,Brazoria County
US1TXBRZ049,29.1572,-95.6114,48039,Brazoria County
US1TXBRZ050,29.4004,-95.2648,48039,Brazoria County
US1TXBRZ051,29.0571,-95.4482,48039,Brazoria County
US1TXBRZ054,29.2237,-95.3491,48039,Brazoria County
US1TXBRZ055,29.1096,-95.3982,48039,Brazoria County
US1TXBRZ056,29.3716,-95.199,48039,Brazoria County
US1TXBRZ057,29.3516,-95.3247,48039,Brazoria County
US1TXBSQ002,32.1113,-97.5753,48035,Bosque County
US1TXBSQ003,32.1242,-97.5976,48035,Bosque County
US1TXBSQ004,31.8288,-97.8234,48035,Bosque County
US1TXBSQ008,31.7342,-97.563,48035,Bosque County
US1TXBSQ009,32.063,-97.547,48035,Bosque County
US1TXBSQ013,31.7623,-97.6421,48035,Bosque County
US1TXBSQ014,31.7394,-97.5507,48035,Bosque County
US1TXBSQ015,31.8286,-97.8294,48035,Bosque County
US1TXBST001,30.3945,-97.3451,48021,Bastrop County
US1TXBST002,30.3019,-97.3258,48021,Bastrop County
US1TXBST007,30.1306,-97.3025,48021,Bastrop County
US1TXBST017,30.0287,-97.5496,48021,Bastrop County
US1TXBST019,30.2154,-97.3284,48021,Bastrop County
US1TXBST021,30.0218,-97.441,48021,Bastrop County
US1TXBST023,30.0394,-97.1583,48021,Bastrop County
US1TXBST024,29.9955,-97.286,48021,Bastrop County
US1TXBST027,30.3343,-97.3307,48021,Bastrop County
US1TXBST032,29.9395,-97.3702,48021,Bastrop County
US1TXBST035,30.0403,-97.3581,48021,Bastrop County
US1TXBST036,30.116,-97.3226,48021,Bastrop County
US1TXBST041,30.1249,-97.4497,48021,Bastrop County
US1TXBST042,30.1709,-97.2373,48021,Bastrop County
US1TXBST043,30.0378,-97.5696,48021,Bastrop County
US1TXBST044,30.358,-97.3842,48021,Bastrop County
US1TXBST046,30.1683,-97.2529,48021,Bastrop County
US1TXBST049,30.2199,-97.2575,48021,Bastrop County
US1TXBST051,30.0547,-97.2496,48021,Bastrop County
US1TXBST053,30.1207,-97.344,48021,Bastrop County
US1TXBST058,30.172,-97.4901,48021,Bastrop County
US1TXBST061,30.2212,-97.3242,48021,Bastrop County
US1TXBST066,30.2116,-97.4813,48021,Bastrop County
US1TXBST068,30.0841,-97.3173,48021,Bastrop County
US1TXBST069,30.0934,-97.4856,48021,Bastrop County
US1TXBST070,30.1287,-97.168,48021,Bastrop County
US1TXBST071,30.1542,-97.2463,48021,Bastrop County
US1TXBST072,30.3874,-97.3573,48021,Bastrop County
US1TXBST073,30.1706,-97.2559,48021,Bastrop County
US1TXBST074,30.1308,-97.3034,48021,Bastrop County
US1TXBST075,30.1517,-97.2206,48021,Bastrop County
US1TXBST076,30.365,-97.3729,48021,Bastrop County
US1TXBST078,30.1661,-97.2553,48021,Bastrop County
US1TXBST079,30.1118,-97.3353,48021,Bastrop County
US1TXBST080,30.0969,-97.2843,48021,Bastrop County
US1TXBST081,30.0077,-97.1412,48021,Bastrop County
US1TXBST083,30.1571,-97.1584,48021,Bastrop County
US1TXBST085,29.9491,-97.2555,48021,Bastrop County
US1TXBST086,30.1685,-97.2498,48021,Bastrop County
US1TXBST088,30.303,-97.2336,48021,Bastrop County
US1TXBST089,30.1475,-97.1746,48021,Bastrop County
US1TXBST090,29.9765,-97.449,48021,Bastrop County
US1TXBST091,30.2255,-97.2774,48021,Bastrop County
US1TXBST092,30.3519,-97.3683,48021,Bastrop County
US1TXBST093,30.354,-97.4062,48021,Bastrop County
US1TXBST094,30.0236,-97.5483,48021,Bastrop County
US1TXBST095,30.3768,-97.3269,48021,Bastrop County
US1TXBST096,30.2242,-97.4311,48021,Bastrop County
US1TXBST097,30.3526,-97.301,48021,Bastrop County
US1TXBST098,30.14,-97.1753,48021,Bastrop County
US1TXBST099,30.168,-97.2327,48021,Bastrop County
US1TXBST100,29.9955,-97.2512,48021,Bastrop County
US1TXBST102,30.1156,-97.3149,48021,Bastrop County
US1TXBST105,30.092,-97.4804,48021,Bastrop County
US1TXBST107,30.0455,-97.4206,48021,Bastrop County
US1TXBST108,30.0683,-97.194,48021,Bastrop County
US1TXBST110,30.1788,-97.1497,48021,Bastrop County
US1TXBST113,30.0795,-97.3044,48021,Bastrop County
US1TXBST115,30.1357,-97.4933,48021,Bastrop County
US1TXBST116,30.1502,-97.245,48021,Bastrop County
US1TXBST117,30.0741,-97.2838,48021,Bastrop County
US1TXBST119,30.1207,-97.3437,48021,Bastrop County
US1TXBST120,30.0754,-97.1775,48021,Bastrop County
US1TXBST121,30.094,-97.2,48021,Bastrop County
US1TXBST122,30.0794,-97.1944,48021,Bastrop County
US1TXBST123,30.3115,-97.1702,48021,Bastrop County
US1TXBST125,30.3069,-97.4024,48021,Bastrop County
US1TXBST127,30.1302,-97.2698,48021,Bastrop County
US1TXBST130,30.1271,-97.325,48021,Bastrop County
US1TXBST131,30.2817,-97.2287,48021,Bastrop County
US1TXBST132,30.2112,-97.4243,48021,Bastrop County
US1TXBST133,30.126,-97.4129,48021,Bastrop County
US1TXBST134,30.1346,-97.4816,48021,Bastrop County
US1TXBST135,30.1037,-97.2188,48021,Bastrop County
US1TXBST136,30.0826,-97.3289,48021,Bastrop County
US1TXBST137,30.1071,-97.3177,48021,Bastrop County
US1TXBST138,30.113,-97.3144,48021,Bastrop County
US1TXBST139,30.2862,-97.2508,48021,Bastrop County
US1TXBST140,30.1153,-97.342,48021,Bastrop County
US1TXBST141,30.0651,-97.1319,48021,Bastrop County
US1TXBST142,30.1235,-97.3405,48021,Bastrop County
US1TXBST143,30.1615,-97.1607,48021,Bastrop County
US1TXBST144,30.0793,-97.2835,48021,Bastrop County
US1TXBST147,30.0443,-97.3582,48021,Bastrop County
US1TXBST149,30.195,-97.0865,48021,Bastrop County
US1TXBST150,29.995,-97.248,48021,Bastrop County
US1TXBST152,30.3702,-97.3113,48021,Bastrop County
US1TXBST153,30.3357,-97.3681,48021,Bastrop County
US1TXBST156,30.175,-97.2889,48021,Bastrop County
US1TXBST157,30.3606,-97.3958,48021,Bastrop County
US1TXBST158,30.1636,-97.1829,48021,Bastrop County
US1TXBST159,30.1695,-97.4929,48021,Bastrop County
US1TXBST163,30.3177,-97.4034,48021,Bastrop County
US1TXBST164,30.1019,-97.553,48021,Bastrop County
US1TXBST165,30.0749,-97.2898,48021,Bastrop County
US1TXBST166,30.1644,-97.158,48021,Bastrop County
US1TXBST167,29.9575,-97.3227,48021,Bastrop County
US1TXBST168,30.1191,-97.3971,48021,Bastrop County
